"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(ElectroPuls (0,1) Waveform)","Position(ElectroPuls (0,1):Position) (mm)","Load(ElectroPuls (0,1):Load) (N)","Displacement(ElectroPuls (0,1):Digital Position) (mm)",
82016,1764,1,1,2,1,-5.00054988518017,3.21757607161999,-1.10244152541491,
82020,1768,1,1,2,1,-5.00061962261293,3.21688526310027,-1.10239872183031,
82024,1772,1,1,2,1,-5.00054809704086,3.21733043529093,-1.10255920733289,
82028,1776,1,1,2,1,-5.000680866384,3.21904243901372,-1.10236418838999,
82032,1780,1,1,2,1,-5.00073004021479,3.21650016121566,-1.10269287074591,
82036,1784,1,1,2,1,-5.00073674573718,3.21562355384231,-1.10236620004671,
82040,1788,1,1,2,1,-5.000353189857,3.21844150312245,-1.10250533963634,
82044,1792,1,1,2,1,-5.00086951508032,3.21699911728501,-1.10271376962403,
82048,1796,1,1,2,1,-5.00048908844391,3.21674905717373,-1.10251841540501,
82052,1800,1,1,2,1,-5.00021729127008,3.21830669417977,-1.10208065655152,
82056,1804,1,1,2,1,-5.00047701850363,3.22332675568759,-1.10237938757408,
82060,1808,1,1,2,1,-5.00058073058312,3.21707711555064,-1.102304397482,
82064,1812,1,1,2,1,-5.00057268395626,3.21690645068884,-1.10241112704674,
82068,1816,1,1,2,1,-5.00045421972753,3.22060100734234,-1.10263956184289,
82072,1820,1,1,2,1,-5.00057447209556,3.22173489257693,-1.10235144789745,
82076,1824,1,1,2,1,-5.00051367535931,3.21803381666541,-1.1024891346239,
82080,1828,1,1,2,1,-5.00027182951878,3.21444403380156,-1.10211418416348,
82084,1832,1,1,2,1,-5.00054183855331,3.22061195038259,-1.10258781756176,
82088,1836,1,1,2,1,-5.00032368555852,3.21753136813641,-1.10232999022579,
82092,1840,1,1,2,1,-5.00085208072213,3.21469362825155,-1.10269577647228,
82096,1844,1,1,2,1,-5.00039476409576,3.21735139004886,-1.10225388254665,
82100,1848,1,1,2,1,-5.00074434532921,3.2182780560106,-1.10254378463139,
82104,1852,1,1,2,1,-5.00055569663289,3.21272946894169,-1.10259921694983,
82108,1856,1,1,2,1,-5.00050875797623,3.21513297967613,-1.10252377982292,
82112,1860,1,1,2,1,-5.00048372402601,3.22128157131374,-1.10239793951937,
82116,1864,1,1,2,1,-5.00062319889153,3.21597093716264,-1.10255753095229,
82120,1868,1,1,2,1,-5.00039789333953,3.21639375761151,-1.1024310200965,
82124,1872,1,1,2,1,-5.00033173218538,3.22106201201677,-1.10214402373812,
82128,1876,1,1,2,1,-5.00053781523988,3.22061451151967,-1.102294115681,
82132,1880,1,1,2,1,-5.00055837884185,3.21602798067033,-1.10265464926827,
82136,1884,1,1,2,1,-5.00076490893118,3.21395928040147,-1.10275657320863,
82140,1888,1,1,2,1,-5.00081408276197,3.21797095239162,-1.102668842624,
82144,1892,1,1,2,1,-5.00054183855331,3.21678398177028,-1.10225198264863,
82148,1896,1,1,2,1,-5.00044885530963,3.21449944749475,-1.10227221097452,
82152,1900,1,1,2,1,-5.00064242138902,3.21973534300923,-1.10262302155432,
82156,1904,1,1,2,1,-5.00040996327982,3.21673881262541,-1.1023933574124,
82160,1908,1,1,2,1,-5.00060844674229,3.21219023317099,-1.10263050938766,
82164,1912,1,1,2,1,-5.0005029465235,3.21814697235823,-1.10219923253915,
82168,1916,1,1,2,1,-5.00014978901145,3.22263292036951,-1.10208289172565,
82172,1920,1,1,2,1,-5.00066432609546,3.21760168299079,-1.10242777909401,
82176,1924,1,1,2,1,-5.0006155992995,3.21605801582336,-1.10257787103688,
82180,1928,1,1,2,1,-5.00046584263299,3.22002847678959,-1.10249930466619,
82184,1932,1,1,2,1,-5.00080335392616,3.21565289050341,-1.10274383271608,
82188,1936,1,1,2,1,-5.00043633833452,3.21175623685122,-1.10221946086503,
82192,1940,1,1,2,1,-5.00068220748848,3.21768620051444,-1.10268538291257,
82196,1944,1,1,2,1,-5.00070500626457,3.21472366340458,-1.10246108318856,
82200,1948,1,1,2,1,-5.00058877720997,3.21271782740951,-1.10268873567376,
82204,1952,1,1,2,1,-5.00051501646379,3.21969436481595,-1.10253316755427,
82208,1956,1,1,2,1,-5.0005047346628,3.21640004403889,-1.10229478623324,
82212,1960,1,1,2,1,-5.00071528806556,3.21413669735193,-1.10249461080052,
82216,1964,1,1,2,1,-5.0004220332201,3.21761169470847,-1.10238911058155,
82220,1968,1,1,2,1,-5.00054317965778,3.2196962274611,-1.10259049977072,
82224,1972,1,1,2,1,-5.00034424916049,3.21410759352148,-1.1023369192656,
82228,1976,1,1,2,1,-5.00069785370737,3.22023057378829,-1.10239391620593,
82232,1980,1,1,2,1,-5.00049087658321,3.22276819497347,-1.1023898928925,
82236,1984,1,1,2,1,-5.00059950604578,3.21699166670442,-1.10237335260393,
82240,1988,1,1,2,1,-5.0004113043843,3.21807246655226,-1.10219107415357,
82244,1992,1,1,2,1,-5.0005910123841,3.21996887214482,-1.102335242885,
82248,1996,1,1,2,1,-5.00052887454337,3.21609806269407,-1.10231009717603,
82252,2000,1,1,2,1,-5.00062006964775,3.21803567931056,-1.1026278271787,
82256,2004,1,1,2,1,-5.00050160541902,3.21758585050702,-1.10261307502944,
82260,2008,1,1,2,1,-5.00062498703083,3.21702868677676,-1.10244845445472,
82264,2012,1,1,2,1,-5.00063526883181,3.21901240386069,-1.1026208981389,
82268,2016,1,1,2,1,-5.00065270319,3.21928155608475,-1.10265721971852,
82272,2020,1,1,2,1,-5.00035274282217,3.21749853901565,-1.10230205054916,
82276,2024,1,1,2,1,-5.00062543406565,3.21528129279613,-1.10248377020598,
82280,2028,1,1,2,1,-5.00055614366772,3.21813579648733,-1.1021948739496,
82284,2032,1,1,2,1,-5.00064063324972,3.21921030990779,-1.10242688502436,
82288,2036,1,1,2,1,-5.00064197435419,3.21537302806973,-1.10246164198209,
82292,2040,1,1,2,1,-5.00046897187677,3.21460259146988,-1.10252724434282,
82296,2044,1,1,2,1,-5.00040415182709,3.21932299993932,-1.10232976670838,
82300,2048,1,1,2,1,-5.00042873874249,3.21846688166261,-1.10226863469591,
82304,2052,1,1,2,1,-5.00044438496137,3.21601354517043,-1.1022016912307,
82308,2056,1,1,2,1,-5.00044706717033,3.219312755391,-1.10226874645461,
82312,2060,1,1,2,1,-5.00029060498144,3.21664568036795,-1.10217375155406,
82316,2064,1,1,2,1,-5.00062588110048,3.21269663982093,-1.10255529577816,
82320,2068,1,1,2,1,-5.00053379192645,3.21580679155886,-1.1024652182607,
82324,2072,1,1,2,1,-5.00020388022532,3.21741658262908,-1.10209328528536,
82328,2076,1,1,2,1,-5.00048953547874,3.20995203219354,-1.10237134094721,
82332,2080,1,1,2,1,-5.00042918577731,3.21341538801789,-1.10253272051944,
82336,2084,1,1,2,1,-5.00061202302089,3.21796676144004,-1.10237871702184,
82340,2088,1,1,2,1,-5.00041577473255,3.21182678453624,-1.10247147674826,
82344,2092,1,1,2,1,-5.00072244062276,3.21631692349911,-1.10262771542,
82348,2096,1,1,2,1,-5.0003268148023,3.217080142349,-1.10222259010882,
82352,2100,1,1,2,1,-5.00038448229477,3.21229128167033,-1.10222426648941,
82356,2104,1,1,2,1,-5.00066745533924,3.2139839604497,-1.10256177778314,
82360,2108,1,1,2,1,-5.00061962261293,3.21978726424277,-1.10230361517105,
82364,2112,1,1,2,1,-5.00071305289143,3.21511691436172,-1.10227411087253,
82368,2116,1,1,2,1,-5.00071886434416,3.21599282324314,-1.10264526153692,
82372,2120,1,1,2,1,-5.00030133381725,3.21941426955163,-1.10205919887987,
82376,2124,1,1,2,1,-5.00057760133934,3.2146405428648,-1.10239659841489,
82380,2128,1,1,2,1,-5.00057044878213,3.21463705040514,-1.10252310927068,
82384,2132,1,1,2,1,-5.00056955471248,3.21890809573233,-1.1024139210144,
82388,2136,1,1,2,1,-5.0005083109414,3.2136847730726,-1.10234921272332,
82392,2140,1,1,2,1,-5.00057134285178,3.21624078787863,-1.10232741977554,
82396,2144,1,1,2,1,-5.00020611539944,3.2180945854634,-1.10211183723064,
82400,2148,1,1,2,1,-5.0006772901054,3.21498513221741,-1.10265241409414,
82404,2152,1,1,2,1,-5.00053334489163,3.21300164796412,-1.10262715662646,
82408,2156,1,1,2,1,-5.00057536616521,3.21856793016195,-1.10243560220347,
82412,2160,1,1,2,1,-5.00038180008582,3.21382493712008,-1.10255272532791,
82416,2164,1,1,2,1,-5.00068399562778,3.21554974652827,-1.10264738495235,
82420,2168,1,1,2,1,-5.00040862217534,3.21852252818644,-1.10229679788995,
82424,2172,1,1,2,1,-5.00056776657318,3.21588409133255,-1.10241023297708,
82428,2176,1,1,2,1,-5.00054854407569,3.21103958413005,-1.1022411420541,
82432,2180,1,1,2,1,-5.00027182951878,3.21642425842583,-1.10222638990484,
82436,2184,1,1,2,1,-5.00048059478223,3.21495509706438,-1.10237044687756,
82440,2188,1,1,2,1,-5.00076267375705,3.21037089452147,-1.10262168044984,
82444,2192,1,1,2,1,-5.00048327699118,3.21962451562285,-1.10262961531801,
82448,2196,1,1,2,1,-5.00066030278203,3.2183350995183,-1.10248678769106,
82452,2200,1,1,2,1,-5.00067863120988,3.21220699697733,-1.10250098104679,
82456,2204,1,1,2,1,-5.00046807780712,3.21815558709204,-1.10228171046457,
82460,2208,1,1,2,1,-5.00054362669261,3.21700563654304,-1.10226058806904,
82464,2212,1,1,2,1,-5.00050205245385,3.21515183895826,-1.10256200130056,
82468,2216,1,1,2,1,-5.00037688270274,3.21939936839044,-1.10222046669339,
82472,2220,1,1,2,1,-5.00052082791651,3.21561796590686,-1.10227768715114,
82476,2224,1,1,2,1,-5.00067684307057,3.21606849320233,-1.10235021855168,
82480,2228,1,1,2,1,-5.00058251872242,3.22094070725143,-1.10255239005179,
82484,2232,1,1,2,1,-5.00032413259335,3.21749784052372,-1.10220817323567,
82488,2236,1,1,2,1,-5.00053066268267,3.21547314524651,-1.10227981056656,
82492,2240,1,1,2,1,-5.00069517149841,3.21963545866311,-1.10250377501445,
82496,2244,1,1,2,1,-5.00045287862306,3.2164987642318,-1.10215262915853,
82500,2248,1,1,2,1,-5.00041935101115,3.21350852027535,-1.10258245314385,
82504,2252,1,1,2,1,-5.00045645490166,3.21760517545044,-1.10252579147964,
82508,2256,1,1,2,1,-5.0004412557176,3.21535905823112,-1.10236418838999,
82512,2260,1,1,2,1,-5.00052216902099,3.21173458360136,-1.10251718605924,
82516,2264,1,1,2,1,-5.00054854407569,3.21271130815148,-1.10231970842479,
82520,2268,1,1,2,1,-5.00061023488159,3.21808690205216,-1.10242330874575,
82524,2272,1,1,2,1,-5.00039118781715,3.21419537067413,-1.10254445518363,
82528,2276,1,1,2,1,-5.00045064344893,3.21401655673981,-1.10224248315858,
82532,2280,1,1,2,1,-5.00065896167756,3.21781868115067,-1.10242308522834,
82536,2284,1,1,2,1,-5.00080558910028,3.21540585719049,-1.10242990250943,
82540,2288,1,1,2,1,-5.00059727087166,3.21434019133449,-1.10262313331303,
82544,2292,1,1,2,1,-5.00080782427441,3.21744289249182,-1.1025712772732,
82548,2296,1,1,2,1,-5.00072601690137,3.21593205444515,-1.10253305579556,
82552,2300,1,1,2,1,-5.00046763077229,3.21349687874317,-1.102366088288,
82556,2304,1,1,2,1,-5.00050339355832,3.21556068956852,-1.1023027211014,
82560,2308,1,1,2,1,-5.00069740667254,3.21759260259569,-1.10253227348462,
82564,2312,1,1,2,1,-5.0004166688022,3.21430363692343,-1.10229523326806,
82568,2316,1,1,2,1,-5.00022533789694,3.21423378773034,-1.10248209382538,
82572,2320,1,1,2,1,-5.0005874361055,3.21767502464354,-1.10253059710402,
82576,2324,1,1,2,1,-5.00085431589625,3.21495835669339,-1.10259720529311,
82580,2328,1,1,2,1,-5.0004694189116,3.21050034835935,-1.10244946028308,
82584,2332,1,1,2,1,-5.00029999271277,3.215178148821,-1.10212725993214,
82588,2336,1,1,2,1,-5.00059145941893,3.21189383976161,-1.10239793951937,
82592,2340,1,1,2,1,-5.00044617310068,3.21370270103216,-1.10223980094962,
82596,2344,1,1,2,1,-5.00071886434416,3.21369734592736,-1.1025901644946,
82600,2348,1,1,2,1,-5.00045824304096,3.21800238452852,-1.10253439690004,
82604,2352,1,1,2,1,-5.00079038991622,3.20961605757475,-1.10244387234775,
82608,2356,1,1,2,1,-5.00083911671219,3.21450806222856,-1.10270717586034,
82612,2360,1,1,2,1,-5.00044214978725,3.21635999716818,-1.10218380983765,
82616,2364,1,1,2,1,-5.00049177065286,3.21470224298537,-1.10237201149945,
82620,2368,1,1,2,1,-5.00063705697112,3.21538606658578,-1.10229668613125,
82624,2372,1,1,2,1,-5.00034648433462,3.22191813029349,-1.10218436863118,
82628,2376,1,1,2,1,-5.00071752323968,3.21509130299091,-1.10259787584535,
82632,2380,1,1,2,1,-5.00056731953836,3.21600795723498,-1.10236754115119,
82636,2384,1,1,2,1,-5.0004448319962,3.22040892206132,-1.10253182644979,
82640,2388,1,1,2,1,-5.00050205245385,3.21648526005447,-1.10254032011149,
82644,2392,1,1,2,1,-5.00066611423476,3.21221398189664,-1.10259608770605,
82648,2396,1,1,2,1,-5.00058385982689,3.21857631206512,-1.10229892130538,
82652,2400,1,1,2,1,-5.00046718373747,3.21686244569719,-1.10228785719343,
82656,2404,1,1,2,1,-5.00053021564785,3.21459746919572,-1.10248097623832,
82660,2408,1,1,2,1,-5.00060397639404,3.21507710032165,-1.1022839456387,
82664,2412,1,1,2,1,-5.00055167331947,3.21897445246577,-1.10231233235016,
82668,2416,1,1,2,1,-5.00070321812527,3.21903824806213,-1.10237357612134,
82672,2420,1,1,2,1,-5.00043589129969,3.21476208046079,-1.10221834327797,
82676,2424,1,1,2,1,-5.00049221768769,3.21823358535767,-1.10232797856908,
82680,2428,1,1,2,1,-5.00045958414544,3.21801239624619,-1.10223924215609,
82684,2432,1,1,2,1,-5.00054630890156,3.21561959572136,-1.10261676306676,
82688,2436,1,1,2,1,-5.00038448229477,3.21997073478997,-1.10221331413617,
82692,2440,1,1,2,1,-5.00033262625503,3.21862148120999,-1.10215844061127,
82696,2444,1,1,2,1,-5.00060129418508,3.21469968184829,-1.10264906133294,
82700,2448,1,1,2,1,-5.00093925251308,3.21760517545044,-1.1026208981389,
82704,2452,1,1,2,1,-5.0008797968813,3.21684964001179,-1.10259094680555,
82708,2456,1,1,2,1,-5.00069606556807,3.21361818350852,-1.10263553852945,
82712,2460,1,1,2,1,-5.00050428762798,3.21837095543742,-1.10228741015861,
82716,2464,1,1,2,1,-5.00071975841381,3.21908108890057,-1.10258602942246,
82720,2468,1,1,2,1,-5.00052887454337,3.21752647869289,-1.10218258049188,
82724,2472,1,1,2,1,-5.00051993384686,3.21535370312631,-1.10222091372822,
82728,2476,1,1,2,1,-5.00050741687175,3.21873067878187,-1.10226908173073,
82732,2480,1,1,2,1,-5.00039878740919,3.21618188172579,-1.10238765771837,
82736,2484,1,1,2,1,-5.00063482179699,3.21658281609416,-1.10241034473579,
82740,2488,1,1,2,1,-5.00056553139905,3.21657885797322,-1.10231065596956,
82744,2492,1,1,2,1,-5.00059414162788,3.21828783489764,-1.10234060730291,
82748,2496,1,1,2,1,-5.00046450152852,3.21715883910656,-1.10229389216358,
82752,2500,1,1,2,1,-5.00057670726969,3.22208437137306,-1.10239134575568,
82756,2504,1,1,2,1,-5.00074255718991,3.21736442856491,-1.10256300712891,
82760,2508,1,1,2,1,-5.0005874361055,3.21725197136402,-1.10238877530543,
82764,2512,1,1,2,1,-5.00066253795616,3.21909319609404,-1.10244912500696,
82768,2516,1,1,2,1,-5.00038716450373,3.21378349326551,-1.10239782776066,
82772,2520,1,1,2,1,-5.00051009908071,3.21535510011017,-1.10248254086021,
82776,2524,1,1,2,1,-5.00062722220496,3.21703520603478,-1.10240609790494,
82780,2528,1,1,2,1,-5.00064197435419,3.21282329969108,-1.10230059768598,
82784,2532,1,1,2,1,-5.0009942377966,3.21809807792306,-1.1027936770992,
82788,2536,1,1,2,1,-5.00047701850363,3.21657676249743,-1.10241000945967,
82792,2540,1,1,2,1,-5.00079217805552,3.21431225165725,-1.10277523691262,
82796,2544,1,1,2,1,-5.00028613463319,3.21860145777464,-1.10224762405908,
82800,2548,1,1,2,1,-5.00078904881175,3.21871624328196,-1.10257463003439,
82804,2552,1,1,2,1,-5.00050920501106,3.21545894257724,-1.1023727938104,
82808,2556,1,1,2,1,-5.00037956491169,3.21819912642241,-1.10211954858139,
82812,2560,1,1,2,1,-5.00078010811524,3.21632320992649,-1.10247807051195,
82816,2564,1,1,2,1,-5.00031474486201,3.21421027183533,-1.10241481508405,
82820,2568,1,1,2,1,-5.00054407372743,3.21933883242309,-1.10258401776574,
82824,2572,1,1,2,1,-5.00063839807559,3.21888667531312,-1.10239492203429,
82828,2576,1,1,2,1,-5.00055480256324,3.21572832763195,-1.10239481027558,
82832,2580,1,1,2,1,-5.00058520093137,3.21812066249549,-1.10252802665377,
82836,2584,1,1,2,1,-5.00063571586664,3.21710319258273,-1.10251875068113,
82840,2588,1,1,2,1,-5.00067237272232,3.21508711203933,-1.10264839078071,
82844,2592,1,1,2,1,-5.00055524959807,3.21899983100593,-1.10237894053926,
82848,2596,1,1,2,1,-5.0005029465235,3.21240979246795,-1.10232462580788,
82852,2600,1,1,2,1,-5.00046539559817,3.21624544449151,-1.10244845445472,
82856,2604,1,1,2,1,-5.00077340259286,3.21787036955357,-1.10256714220106,
82860,2608,1,1,2,1,-5.00074658050333,3.21485544554889,-1.10251740957665,
82864,2612,1,1,2,1,-5.00051725163791,3.21806827560067,-1.10226226444964,
82868,2616,1,1,2,1,-5.00046807780712,3.21739609353244,-1.10237581129547,
82872,2620,1,1,2,1,-5.00058251872242,3.21353413164616,-1.10224605943719,
82876,2624,1,1,2,1,-5.00036883607588,3.21717280894518,-1.10219219174064,
82880,2628,1,1,2,1,-5.00052798047372,3.21459770202637,-1.10233580167853,
82884,2632,1,1,2,1,-5.00073316945857,3.21406056173146,-1.10272215152702,
82888,2636,1,1,2,1,-5.0005382622747,3.21766640990973,-1.10247918809902,
82892,2640,1,1,2,1,-5.00055346145877,3.21648106910288,-1.10249461080052,
82896,2644,1,1,2,1,-5.00073272242375,3.21578257717192,-1.10249651069853,
82900,2648,1,1,2,1,-5.00060174121991,3.21826571598649,-1.10245951856667,
82904,2652,1,1,2,1,-5.00057715430451,3.21569154039025,-1.10232775505166,
82908,2656,1,1,2,1,-5.00057491913039,3.21408989839256,-1.10241068001191,
82912,2660,1,1,2,1,-5.00057268395626,3.21576185524464,-1.10250153984032,
82916,2664,1,1,2,1,-5.00052127495134,3.21622495539486,-1.10234261895963,
82920,2668,1,1,2,1,-5.00037241235449,3.21450014598668,-1.102162352166,
82924,2672,1,1,2,1,-5.00044885530963,3.21819074451923,-1.10221834327797,
82928,2676,1,1,2,1,-5.00059011831445,3.21592134423554,-1.10254512573587,
82932,2680,1,1,2,1,-5.00061291709054,3.21485265158117,-1.10273489201956,
82936,2684,1,1,2,1,-5.00057715430451,3.21528385393322,-1.10259854639759,
82940,2688,1,1,2,1,-5.00033530846398,3.21946991607547,-1.10227791066855,
82944,2692,1,1,2,1,-5.0007018770208,3.21370828896761,-1.10264615560657,
82948,2696,1,1,2,1,-5.00050965204588,3.21399024687707,-1.10241749729301,
82952,2700,1,1,2,1,-5.00029149905109,3.21710691787302,-1.10216458734013,
82956,2704,1,1,2,1,-5.00086102141863,3.21541400626302,-1.10265062595484,
82960,2708,1,1,2,1,-5.00077608480181,3.21673648431897,-1.10263442094239,
82964,2712,1,1,2,1,-5.00035408392665,3.21880425326526,-1.10208322700177,
82968,2716,1,1,2,1,-5.00053334489163,3.21491900831461,-1.10238374616364,
82972,2720,1,1,2,1,-5.00055614366772,3.21838166564703,-1.10261184568367,
82976,2724,1,1,2,1,-5.00066566719994,3.22175840847194,-1.10239291037757,
82980,2728,1,1,2,1,-5.00046092524991,3.21755488403142,-1.1022222548327,
82984,2732,1,1,2,1,-5.00052127495134,3.21964174509048,-1.10236105914621,
82988,2736,1,1,2,1,-5.00041711583703,3.21944220922887,-1.10242364402187,
82992,2740,1,1,2,1,-5.00070634736905,3.21762030944228,-1.10251673902441,
82996,2744,1,1,2,1,-5.00049579396629,3.21836303919554,-1.10236552949447,
83000,2748,1,1,2,1,-5.00039655223506,3.22050554677844,-1.10210233774059,
83004,2752,1,1,2,1,-5.00046897187677,3.21470038034022,-1.10239201630792,
83008,2756,1,1,2,1,-5.00084939851317,3.21311922743917,-1.10244063134526,
83012,2760,1,1,2,1,-5.00066209092134,3.21831391192973,-1.10262894476577,
83016,2764,1,1,2,1,-5.00080603613511,3.21419979445636,-1.10240576262882,
83020,2768,1,1,2,1,-5.0003902937475,3.21544497273862,-1.1022753402183,
83024,2772,1,1,2,1,-5.00051903977721,3.21708898991346,-1.1024499073179,
83028,2776,1,1,2,1,-5.0005065228021,3.21689201518893,-1.10222728397449,
83032,2780,1,1,2,1,-5.00069338335911,3.21556814014912,-1.10267320121356,
83036,2784,1,1,2,1,-5.00047925367775,3.21580818854272,-1.10226975228297,
83040,2788,1,1,2,1,-5.00042158618528,3.21944826282561,-1.10216469909883,
83044,2792,1,1,2,1,-5.00051993384686,3.21928295306861,-1.10253327931298,
83048,2796,1,1,2,1,-5.00058207168759,3.21378745138645,-1.1024292319572,
83052,2800,1,1,2,1,-5.00040951624499,3.22049320675433,-1.10216481085754,
83056,2804,1,1,2,1,-5.00069204225464,3.2152661588043,-1.1025131627458,
83060,2808,1,1,2,1,-5.00066969051337,3.21374810300767,-1.10257798279559,
83064,2812,1,1,2,1,-5.00048908844391,3.21947853080928,-1.10232015545962,
83068,2816,1,1,2,1,-5.00056061401597,3.2173627987504,-1.10236217673328,
83072,2820,1,1,2,1,-5.00012341395675,3.21476231329143,-1.10202958282264,
83076,2824,1,1,2,1,-5.00024277225513,3.22031532414258,-1.10224069501928,
83080,2828,1,1,2,1,-5.00036347165798,3.21691483259201,-1.10220459695707,
83084,2832,1,1,2,1,-5.00068041934918,3.21369129233062,-1.10248824055424,
83088,2836,1,1,2,1,-5.00076982631425,3.21824196726084,-1.10254680211647,
83092,2840,1,1,2,1,-5.00045421972753,3.2217123080045,-1.10218079235257,
83096,2844,1,1,2,1,-5.0005382622747,3.21747339330614,-1.10256758923588,
83100,2848,1,1,2,1,-5.00057223692143,3.22272209450603,-1.10255261356921,
83104,2852,1,1,2,1,-5.00059324755823,3.21856350637972,-1.1024207382955,
83108,2856,1,1,2,1,-5.00051501646379,3.21921240538359,-1.10248455251693,
83112,2860,1,1,2,1,-5.00048282995636,3.21364286355674,-1.10253149117367,
83116,2864,1,1,2,1,-5.00043499723004,3.2195383682847,-1.10232361997952,
83120,2868,1,1,2,1,-5.00063392772734,3.21566988714039,-1.1024379491363,
83124,2872,1,1,2,1,-5.0005610610508,3.21813300251961,-1.10233256067604,
83128,2876,1,1,2,1,-5.00049802914042,3.21662123315036,-1.1023060738626,
83132,2880,1,1,2,1,-5.00065985574721,3.21413041092455,-1.10264626736528,
83136,2884,1,1,2,1,-5.00055212035429,3.21675231680274,-1.10227154042228,
